,ISO3,CDD,Year_ref,Year_past,GDP_past,GDP,gdp_historical_growth,CDD_ssp1_rcp26_2100,CDD_ssp2_rcp45_2100,CDD_ssp5_rcp60_2100,Country,income_group,CDD_ssp1_rcp26_2100_diff,CDD_ssp2_rcp45_2100_diff,CDD_ssp5_rcp60_2100_diff,exposure_times_cdd,ac_adoption,gdp_const_ssp1_rcp26,gdp_const_ssp2_rcp45,gdp_const_ssp5_rcp60,gdp_const_ssp1_rcp26_custom_exp_cdd,gdp_const_ssp2_rcp45_custom_exp_cdd,gdp_const_ssp5_rcp60_custom_exp_cdd
39,DOM,2698.51589,2019,1990.0,6207.11211279231,18171.0609627655,0.037733617687016,2765.0,3118.0,3346.0,Dominican Republic,upper middle,66.48410999999987,419.4841099999999,647.4841099999999,1830.1270429922768,0.3218023841274188,0.000309263228351897,0.0015413234815473409,0.0020954844570149067,0.0103265542864599,0.021402234365228923,0.021402234365228923
40,ECU,1383.03963,2019,1990.0,8120.00116107894,11390.2169659569,0.011738169239754681,2776.0,2561.0,2608.0,Ecuador,upper middle,1392.96037,1177.96037,1224.96037,1213.8748697864064,0.12231374759202929,0.010021939226210863,0.00963413667863322,0.009728040014059358,0.01616332091665207,0.016284754489292785,0.016257334667131973
41,EGY,2169.35584,2019,1990.0,6291.70540537498,11780.9620965028,0.021865014051010823,2193.0,2562.0,2847.0,Egypt,lower middle,23.64415999999983,392.64415999999983,677.6441599999998,1864.187024220793,0.14067254903612636,0.00041586970787999,0.004275135771506733,0.005772916957998087,0.016095572985152184,0.01586105278895311,0.015702304695156766
42,SLV,3111.70808,2019,1990.0,5191.97145510929,9023.0265751173,0.019240212363084153,2927.0,3454.0,3534.0,El Salvador,lower middle,-184.70807999999988,342.2919200000001,422.2919200000001,2830.807077226949,0.09027228632997308,,0.004385329507604618,0.004998504964974115,0.019010441389206267,0.030268060165924426,0.030268060165924426
43,GNQ,2531.12831,2019,1990.0,936.419750712983,16240.3698101562,0.10338851798872883,2733.0,3212.0,3407.0,Equatorial Guinea,upper middle,201.87168999999994,680.87169,875.87169,1872.9978695886932,0.26001464951861997,0.0012076373842162536,0.0029438816991398387,0.00340520730149807,0.011746080299239958,0.02281968961454428,0.02281968961454428
44,EST,59.12205,2019,1995.0,12730.7174142214,36153.4319482746,0.044449293580959504,171.0,278.0,331.0,Estonia,high,111.87795,218.87795,271.87795,48.672771555824916,0.1767408004995613,0.007070418920184229,0.011079049127006968,0.012956057286165334,,,8.39819131719377e-05
45,ETH,988.72931,2019,1990.0,767.170418557348,2181.65887703263,0.03669630738675922,1146.0,1814.0,1982.0,Ethiopia,low,157.27068999999995,825.27069,993.27069,982.9058263393362,0.005889866520356168,0.021949812009774305,0.030085179826361053,0.03069017187737555,0.03841389138097351,0.03776232657939871,0.037627420205676554
46,FJI,2627.50087,2019,1990.0,7889.87858590517,13241.3539504487,0.018014267380145776,2302.0,2662.0,2885.0,Fiji,upper middle,-325.50086999999985,34.49913000000015,257.49913000000015,2152.4461831695226,0.18080096271499135,,0.0003647442840810644,0.0021593499320315956,0.01455767558894916,0.014338902432585066,0.014218111867672523
47,FIN,47.37731,2019,1990.0,32939.3832880618,48583.4339897935,0.013490657869530631,119.0,189.0,241.0,Finland,high,71.62269,141.62269,193.62269,40.42575911345243,0.1467274289432552,0.001096086329211321,0.004127851356234835,0.00607798940121973,,,
48,FRA,308.48687,2019,1990.0,33843.0203949502,45922.7947390313,0.010580715945510688,467.0,661.0,791.0,France,high,158.51313,352.51313,482.51313,159.3197713319167,0.4835444006679548,0.0017923678553894984,0.0016272122196707706,0.001370631250518617,,0.00043399631778484604,0.00041441376806061747
49,GAB,2767.9213,2019,1990.0,17559.0061141964,14478.0017220931,-0.006630904515670388,3216.0,3727.0,3928.0,Gabon,upper middle,448.0787,959.0787,1160.0787,2171.859477417836,0.21534637656864164,0.002576127508722159,0.004102219718755906,0.004511219115562959,0.024271225069737445,0.024271225069737445,0.024271225069737445
50,GMB,3237.72329,2019,1990.0,2080.15808488147,2083.3090583462,5.219549477319951e-05,3861.0,4258.0,4424.0,Gambia,low,623.2767100000001,1020.2767100000001,1186.27671,3219.4815837344518,0.005634115281528018,0.022044777265797455,0.02446020632436663,0.025144061791125605,0.04908210120688228,0.04908210120688228,0.04908210120688228
51,GEO,436.60517,2019,1990.0,11135.4628892798,14989.2581602038,0.010300932762076664,523.0,877.0,1056.0,Georgia,upper middle,86.39483000000001,440.39483,619.39483,369.73808660707186,0.1531522940805491,0.0052186166007222035,0.010266464292514765,0.010876536505083578,0.01407830813115063,0.014273555517932746,0.014094496013894897
52,DEU,213.08829,2019,1990.0,36699.4817033163,53874.3166510099,0.01332563399251474,336.0,484.0,612.0,Germany,high,122.91171,270.91170999999997,398.91170999999997,122.88414684879162,0.42331816145884127,0.003431982105356557,0.0020987179420051127,0.0013117215460183296,,,
53,GHA,3433.25176,2019,1990.0,2299.63879373958,5345.94159228145,0.02951638162913528,3851.0,4333.0,4581.0,Ghana,lower middle,417.7482399999999,899.7482399999999,1147.74824,3318.143028920548,0.033527611467517815,0.009040008480233785,0.012319763887555624,0.013319081069485206,0.03694746711095598,0.03694746711095598,0.03694746711095598
54,GRC,947.01236,2019,1990.0,24262.8425808592,29721.5857620428,0.00702203995147177,1045.0,1300.0,1376.0,Greece,high,97.98764000000006,352.98764000000006,428.98764000000006,471.9900861091478,0.5016009230236997,0.0005629738489807412,0.0013918075488497106,0.0015385321224137272,0.005571967873829742,0.005304370288843341,0.005227896604174775
55,GTM,1350.35619,2019,1990.0,5561.07068412655,8673.00201631063,0.015443006355923883,1698.0,2273.0,2306.0,Guatemala,upper middle,347.64381000000003,922.64381,955.64381,1249.3914118914265,0.07476899714035712,0.00855371856680831,0.012031846556225911,0.01213917319100477,0.020328022201750118,0.019890604887828678,0.019868785982407156
56,GIN,3036.38941,2019,1990.0,1507.19852172471,2545.1402015108,0.01823084776178896,3232.0,3794.0,4036.0,Guinea,low,195.61058999999977,757.6105899999998,999.6105899999998,3011.5598282863266,0.008177337739322943,0.013878721558559626,0.020969960164607615,0.02227333660306008,0.046492021877928336,0.046492021877928336,0.046492021877928336
57,GNB,3557.95151,2019,1990.0,1998.17320635701,1890.53310322385,-0.0019076440552734386,3738.0,4156.0,4389.0,Guinea-Bissau,low,180.04849000000013,598.0484900000001,831.0484900000001,3541.1843910111143,0.004712576588455475,0.015808388261085105,0.022425105124785905,0.024104978979285985,0.050340441386758084,0.050340441386758084,0.050340441386758084
58,GUY,3068.10472,2019,1990.0,4818.38799518684,12820.4897019679,0.034320829053880786,3569.0,4028.0,4367.0,Guyana,upper middle,500.8952800000002,959.8952800000002,1298.8952800000002,2530.013296669626,0.17538235244146883,0.003166053028835547,0.004656706390354426,0.0053896381179228126,0.02580987044682126,0.02580987044682126,0.02580987044682126
59,HTI,2759.37184,2019,1990.0,3612.81510511417,3112.29594285407,-0.005129096784696974,2967.0,3324.0,3563.0,Haiti,low,207.6281600000002,564.6281600000002,803.6281600000002,2726.6092888853955,0.01187319180390134,0.012561344831268695,0.017693190968236294,0.019388405299338718,0.04389613582091356,0.04389613582091356,0.04389613582091356
60,HND,2230.23759,2019,1990.0,3912.70204526407,5613.66058791544,0.01252519908201144,2406.0,2886.0,2950.0,Honduras,lower middle,175.76240999999982,655.7624099999998,719.7624099999998,2151.2538327880275,0.03541495200606537,0.007172400017228853,0.012850695301902748,0.013242566758283614,0.025296120388875742,0.025019681040937547,0.036322090633578386
61,HKG,2274.48656,2019,1990.0,28797.7030873198,59592.0344814547,0.025393835412524712,2608.0,3005.0,3110.0,Hong Kong,high,333.5134400000002,730.5134400000002,835.5134400000002,7.742357719328585,0.9965959975954624,,,0.006534822363921222,,0.006534822363921222,0.006534822363921222
62,HUN,475.55314,2019,1991.0,16426.9405835293,32645.6637288361,0.024831481087231433,735.0,941.0,990.0,Hungary,high,259.44686,465.44686,514.44686,268.2440149196354,0.43593261749962287,0.0024987327221295264,0.0029040170745537885,0.0029418633306228514,0.0046628682072122896,0.004513919678518885,0.00446479836487379
63,ISL,0.0,2019,1995.0,33666.1804992579,56584.1686827215,0.02187053998927757,0.0,0.0,1.0,Iceland,high,0.0,0.0,1.0,0.0,0.0,,,,,,
64,IND,3005.54795,2019,1990.0,1819.02159651277,6617.12986868393,0.045536088126231666,3478.0,3984.0,4115.0,India,lower middle,472.4520499999999,978.4520499999999,1109.4520499999999,2856.0484484561566,0.04974117998810956,0.008170944037354966,0.01103510821324627,0.011510625165264576,0.03422012414591369,0.03422012414591369,0.03422012414591369
65,IDN,2912.33378,2019,1990.0,4519.72279421074,11857.7891170417,0.0338190940430918,3517.0,3929.0,4138.0,Indonesia,upper middle,604.6662200000001,1016.6662200000001,1225.66622,2475.428142158236,0.15001908120633212,0.004272671054266652,0.0056304409239182895,0.006124714616258409,0.026798919763052265,0.026798919763052265,0.026798919763052265
66,IRQ,2913.10609,2019,1990.0,7449.47165519372,10299.3162890193,0.011232770883830456,3029.0,3505.0,3778.0,Iraq,upper middle,115.89390999999978,591.8939099999998,864.8939099999998,2578.165566922649,0.11497711127896182,0.0016437045912092163,0.0052581670264719715,0.0063871415063845305,0.028586691785796647,0.028586691785796647,0.028586691785796647
67,IRL,4.23573,2019,1990.0,26781.6276093907,86925.9065817976,0.041433293055659126,28.0,59.0,93.0,Ireland,high,23.76427,54.764269999999996,88.76427,4.226082056321705,0.002277752283147083,,,,,,
68,IRN,1354.99549,2019,1990.0,9442.24811639528,14084.3535121898,0.013884136197312325,1505.0,1880.0,2090.0,Iran,upper middle,150.00450999999998,525.00451,735.00451,1115.491312500686,0.17675643887147852,0.002597101034665039,0.0055942622470694925,0.006457100482551104,0.014413257607697627,0.014088368757411152,0.013930113185701476
69,ISR,1537.09814,2019,1995.0,26891.425122526,41151.0067396475,0.017884755764003835,1651.0,2044.0,2270.0,Israel,high,113.90185999999994,506.90185999999994,732.9018599999999,271.9505719119828,0.8230753360276769,,,,0.0009424218424982644,0.0006302470523864567,0.0004748094332569508
70,ITA,681.71964,2019,1990.0,36585.6799028741,42739.0499116836,0.005374949203398538,799.0,1101.0,1166.0,Italy,high,117.28035999999997,419.28036,484.28036,234.4354258416024,0.6561116739403277,0.00020882337580063748,0.0002465428513598322,0.0002196984609530439,0.0012973127097235526,0.001013695224425959,0.0009451055748586068
71,JAM,3097.91909,2019,1990.0,8692.50223491895,10244.3661921245,0.0056804547605158184,2797.0,3119.0,3348.0,Jamaica,upper middle,-300.91908999999987,21.08091000000013,250.08091000000013,2741.9093108373427,0.1149190049255473,,0.0003223141562185283,0.0028729560749638505,0.017482973626503417,0.02865462644849126,0.02865462644849126
72,JPN,879.84362,2019,1990.0,32846.3896070232,41654.3279152693,0.00822548775539822,1066.0,1197.0,1402.0,Japan,high,186.15638,317.15638,522.15638,260.1845062951058,0.7042832380882573,0.00010758234495455987,0.00010659572595339561,5.060919541866049e-05,0.0013683642234749716,0.0012302910252741661,0.0010222385222948827
73,JOR,1481.92829,2019,1990.0,8127.6265386227,9534.6609493486,0.0055208647203743855,1579.0,1984.0,2196.0,Jordan,upper middle,97.07170999999994,502.07170999999994,714.0717099999999,1348.6895719065813,0.08990901853518074,0.0032578103693157168,0.008510162805960064,0.009715615066056449,0.01924177517934811,0.01890374712684273,0.018750756891789955
74,KAZ,543.91172,2019,1990.0,13475.6398976651,26351.8044418782,0.02339544922200365,595.0,904.0,986.0,Kazakhstan,upper middle,51.088280000000054,360.08828000000005,442.08828000000005,349.73455374063235,0.35700125428326424,0.001129588084486377,0.0037970130185012163,0.004047558270225071,0.007248175720130368,0.007208856414959719,0.007128355484041116
75,KEN,1471.73062,2019,1990.0,3655.36205689276,4601.21137258037,0.007966894507559497,1420.0,2021.0,2190.0,Kenya,lower middle,-51.730620000000044,549.26938,718.26938,1436.912068062735,0.02365823708775261,,0.01682914406468239,0.01796949996327024,0.0286042750760096,0.028082344813522786,0.027960169271308954
76,KOR,755.0332,2019,1990.0,12656.3960621654,42758.5903686092,0.04287316848200917,940.0,1105.0,1287.0,South Korea,high,184.96680000000003,349.96680000000003,531.9668,239.84448769902218,0.68233915051812,0.00015569464044684622,0.00014343034754671358,6.958320177385957e-05,0.0011738424011420445,0.0010038216071002193,0.0008138281193224017
77,KWT,3462.88263,2019,1992.0,41446.9637511501,47314.7968373973,0.004916060966189573,3903.0,4355.0,4696.0,Kuwait,high,440.11736999999994,892.1173699999999,1233.11737,44.12963746504711,0.987256386606136,0.009405654548463316,0.009405654548463316,0.009405654548463316,0.009405654548463316,0.009405654548463316,0.009405654548463316
78,KGZ,252.31133,2019,1990.0,5158.31756938857,5258.36669631142,0.0006626329145367205,221.0,455.0,543.0,Kyrgyz Republic,lower middle,-31.311329999999998,202.68867,290.68867,245.73190760983601,0.02607660302121184,,0.023667403641487894,0.024973132755657934,0.012681893694337365,0.026819526887061018,0.027357164381628163
79,LAO,2620.65878,2019,1990.0,1939.08623861287,7840.07138309428,0.04935268732508735,2876.0,3496.0,3703.0,Laos,lower middle,255.3412199999998,875.3412199999998,1082.3412199999998,2443.566084713463,0.0675756403840323,0.00515062042069836,0.009537172112071834,0.01028929675582968,0.020806429427521866,0.032057087050338495,0.032057087050338495
80,LVA,104.04162,2019,1995.0,9599.14600512054,31038.6792668747,0.05011358412832312,221.0,360.0,409.0,Latvia,high,116.95838,255.95838,304.95838000000003,81.250941752296,0.21905347348209292,0.010922923909519433,0.015811636671303475,0.01646235992007372,,0.0029433115762236284,0.00398892633628023
81,LBN,1056.62027,2019,1990.0,5855.80521329743,17185.0470183692,0.03782206537874089,1050.0,1345.0,1544.0,Lebanon,upper middle,-6.620269999999891,288.3797300000001,487.3797300000001,810.234309190261,0.23318307229686108,,0.0037063852989094315,0.004872239147752033,0.012390790123149031,0.01208081383588211,0.011887968011869088
82,LSO,229.16774,2019,1990.0,1265.91890955313,2452.02766699795,0.023058979772033084,242.0,402.0,519.0,Lesotho,lower middle,12.832259999999991,172.83226,289.83226,227.59054862798052,0.006882257389366764,0.015768564305641775,0.03326508181126164,0.03528234435450894,0.026597962165709088,0.03583005734522571,0.036980590519248624
83,LBR,2922.18878,2019,2000.0,1725.14489392022,1455.63764867217,-0.008900521760791147,3204.0,3708.0,3896.0,Liberia,low,281.81122000000005,785.81122,973.81122,2913.774991339437,0.002879276218616944,0.0227738604321297,0.02832187156909316,0.029354239803876858,0.05373572645009239,0.05373572645009239,0.05373572645009239
