,ISO3,CDD,Year_ref,Year_past,GDP_past,GDP,gdp_historical_growth,CDD_ssp1_rcp26_2100,CDD_ssp2_rcp45_2100,CDD_ssp5_rcp60_2100,Country,income_group,CDD_ssp1_rcp26_2100_diff,CDD_ssp2_rcp45_2100_diff,CDD_ssp5_rcp60_2100_diff,exposure_times_cdd,ac_adoption,gdp_const_ssp1_rcp26,gdp_const_ssp2_rcp45,gdp_const_ssp5_rcp60,gdp_const_ssp1_rcp26_custom_exp_cdd,gdp_const_ssp2_rcp45_custom_exp_cdd,gdp_const_ssp5_rcp60_custom_exp_cdd
80,LBN,535.74793,2019,1990.0,5855.80521329743,17185.0470183692,0.03782206537874089,559.5,795.0,948.0,Lebanon,upper middle,23.752070000000003,259.25207,412.25207,392.2581047451335,0.2678308533172802,0.0012000502628481957,0.007259401536444665,0.009007756396220534,0.017778588828459174,0.018029683470835778,0.01803238280695596
81,LSO,47.65995,2019,1990.0,1265.91890955313,2452.02766699795,0.023058979772033084,65.5,139.0,201.0,Lesotho,lower middle,17.840049999999998,91.34004999999999,153.34005,46.59549235803303,0.02233442632581384,0.02815105611653168,0.04703077881518403,0.05107335638483512,,0.02884874451424646,0.03620307443038584
82,LBR,1827.18878,2019,2000.0,1725.14489392022,1455.63764867217,-0.008900521760791147,2108.0,2612.0,2800.5,Liberia,low,280.81122000000005,784.81122,973.31122,1805.9255409957245,0.011637133084998141,0.023387596380596287,0.03096708647431856,0.03239943946642354,0.04906774480642717,0.048878383287015215,0.04881423959335307
83,LBY,1120.45502,2019,1999.0,26668.4443358796,22535.4456198617,-0.008384233407065733,1285.0,1606.0,1719.5,Libya,upper middle,164.5449799999999,485.5449799999999,599.0449799999999,687.3986601151306,0.38650044147677565,0.0020218906753781685,0.0043287342288091946,0.004870531269824063,0.014523511361780539,0.014386195968407955,0.014337488540775878
84,LTU,33.882,2019,1995.0,10640.3600314613,37184.4536013211,0.05351780152665708,103.0,200.0,211.5,Lithuania,high,69.118,166.118,177.618,21.81578461422106,0.3561246498370504,0.012010598380587378,0.016334907781055064,0.016782284782647094,,0.0019288764124698599,0.0026664227003392327
85,LUX,57.80743,2019,1990.0,70860.8191239509,114542.496933956,0.0166974647952447,143.5,255.0,338.0,Luxembourg,high,85.69257,197.19257,280.19257,31.857764208012544,0.4488984511504396,4.256291381565802e-07,0.0043438863814193596,0.003703825326334398,,,
86,MDG,803.75848,2019,1990.0,1808.74353873908,1585.47165110942,-0.004532816052504773,723.0,1107.5,1194.5,Madagascar,low,-80.75847999999996,303.74152000000004,390.74152000000004,793.3393091106163,0.012963061850848057,,0.029780502018994515,0.0315940350121795,0.04839606388842799,0.04838733416331431,0.04835512985407031
87,MWI,681.83659,2019,1990.0,936.986299651878,1517.70316939192,0.016769564886886412,940.0,1512.5,1774.0,Malawi,low,258.16341,830.66341,1092.16341,673.5158263752784,0.01220345717251936,0.03049018912514745,0.03802222641641717,0.03932395909586317,0.048996407150613486,0.04878347620863721,0.048667392510381546
88,MYS,2247.86916,2019,1990.0,10607.7680731014,27674.3974895709,0.03361901022731417,2210.0,2723.0,2891.0,Malaysia,upper middle,-37.86916000000019,475.1308399999998,643.1308399999998,1084.2870168721838,0.5176378429106685,,0.0016142770711677912,0.0020206631287364996,0.011570899877050067,0.011390554979227918,0.011336968309233253
89,MLI,2878.59805,2019,1990.0,1336.57190539601,2219.04674252443,0.017635411604186357,3229.5,3807.5,4191.0,Mali,low,350.90194999999994,928.9019499999999,1312.40195,2818.9442383280143,0.02072321687009615,0.016718597506396815,0.023534017469704294,0.02580104412352524,0.04323557890051877,0.04307790514612586,0.04298476885974978
90,MRT,2669.70295,2019,1990.0,4611.94118707035,5505.64633125718,0.006126460153105917,3391.5,3907.0,4180.5,Mauritania,lower middle,721.7970500000001,1237.2970500000001,1510.7970500000001,2480.9986759492385,0.07068362195530464,0.012536512212556472,0.015543083140814318,0.016614372910427333,0.03155145447902852,0.031416870577989586,0.03135187381831961
91,MUS,1282.6944,2019,1990.0,8233.91191179834,23676.4135788934,0.037092696623525434,1190.0,1522.0,1680.0,Mauritius,high,-92.69440000000009,239.3055999999999,397.3055999999999,752.5764263941163,0.4132847025806644,,0.0021991489109469686,0.003172869310152704,0.013942633350099598,0.013804198627960229,0.013736042144468996
92,MEX,661.84895,2019,1990.0,15218.3084360329,20064.5004997154,0.00957844118197615,750.5,956.0,1140.0,Mexico,upper middle,88.65105000000005,294.15105000000005,478.15105000000005,447.86929544915006,0.32330587598703586,0.0024701115242797833,0.005666288410532516,0.007232933802705954,0.016069217158654947,0.016085961406456795,0.016035128552208677
93,MNG,37.09798,2019,1990.0,5030.07325208107,12458.0184257633,0.031767597498466804,70.5,143.5,179.0,Mongolia,lower middle,33.40202,106.40202,141.90202,31.381139375822812,0.15410112960805922,0.023820675983724504,0.027770526215955993,0.029320103629384864,,0.009250937801999815,0.01383798058587904
94,MNE,164.9132,2019,1997.0,12579.285087423,21533.963774298,0.02473644590428048,181.0,348.0,371.0,Montenegro,upper middle,16.08680000000001,183.0868,206.0868,115.42970124973226,0.3000578410355734,0.002445957832928114,0.011310858893003317,0.011741288809503203,0.007195905777296785,0.013592621031710772,0.013881146734911809
95,MAR,420.67362,2019,1990.0,4119.8720703125,8217.5986328125,0.024094517632962775,635.5,876.0,975.0,Morocco,lower middle,214.82637999999997,455.32638,554.32638,374.2259069008265,0.1104127068846712,0.014068026057787675,0.018053619459314163,0.018943065502396106,0.02723171181476869,0.02735345020886437,0.02734232207401366
96,MOZ,1250.93329,2019,1990.0,460.123696680511,1285.18275959651,0.03605407640082814,1533.0,2041.0,2341.0,Mozambique,low,282.06671000000006,790.0667100000001,1090.06671,1238.6743620509033,0.009799825495967585,0.028064267684643873,0.03545992144212473,0.03740177471792627,0.05092969224656296,0.05070927496820632,0.05059095428511262
97,MMR,2009.60621,2019,1990.0,581.613311207808,4829.53670703209,0.07571940905911245,2304.5,2844.5,3015.0,Myanmar,lower middle,294.8937900000001,834.8937900000001,1005.3937900000001,1891.446234828921,0.058797576651138495,0.010461436838093974,0.016594815006843122,0.017665890455494715,0.03357348602070598,0.03338535181825231,0.03333164252092846
98,NAM,1227.3146,2019,1990.0,6223.45299390074,10009.578071046,0.01652181210744197,961.0,1484.5,1671.5,Namibia,upper middle,-266.3145999999999,257.1854000000001,444.1854000000001,1044.016751598658,0.14934870684447332,,0.006823741426086549,0.009261822554484933,0.024846053480990893,0.02465364671904191,0.02457203618349446
99,NPL,981.8242,2019,1990.0,1554.6020430045,3922.08133124638,0.0324250411926752,1377.5,1725.0,1863.0,Nepal,lower middle,395.6758,743.1758,881.1758,938.8798111525522,0.04373938720134196,0.019378734896915217,0.023223663247381232,0.02415398285917858,0.036621546790820414,0.036468625722551495,0.03640940580838059
100,NLD,48.76303,2019,1990.0,36461.4190196424,56784.0372529824,0.015393154166584377,64.0,106.5,163.0,Netherlands,high,15.23697,57.73697,114.23697,26.977292572185963,0.44676750866002457,0.004378345501349079,0.006920048907383736,0.009543905294500776,,,
101,NZL,12.48398,2019,1990.0,27998.3977677454,43272.5669090792,0.015126071783313266,34.0,79.0,100.0,New Zealand,high,21.516019999999997,66.51602,87.51602,8.654738057890965,0.3067324636941934,0.005166756211858026,0.008753390687236795,0.009962950272645488,,,
102,NIC,1921.52338,2019,1990.0,3409.79425137619,5398.09441484394,0.01596731079538305,2111.0,2510.5,2685.0,Nicaragua,lower middle,189.4766199999999,588.9766199999999,763.4766199999999,1790.6265326203547,0.06812139198620903,0.007513147699728329,0.013696330463080386,0.015192542860889668,0.032228941644166786,0.03207921681778214,0.03201896641336566
103,NER,2886.70972,2019,1990.0,1077.91146474223,1217.44598648234,0.004206403936683367,3355.0,3929.5,4311.5,Niger,low,468.29028000000017,1042.7902800000002,1424.7902800000002,2860.2563478819197,0.009163849047516992,0.02568452633464946,0.03159607063516656,0.03369433956449108,0.0509596373270258,0.05080652494677684,0.05071560582935031
104,NGA,2165.25637,2019,1990.0,3259.58117509029,5076.36829020617,0.015393043020967223,2627.5,3184.5,3449.0,Nigeria,lower middle,462.24362999999994,1019.2436299999999,1283.74363,2028.8689601496028,0.06298903526624755,0.012110077988291668,0.01670163424579907,0.017975994036814713,0.03282173385350884,0.03264499791095954,0.03256989927558007
105,NOR,6.50723,2019,1990.0,42302.2634118752,64983.3542076922,0.014913231446203268,12.5,25.0,47.5,Norway,high,5.99277,18.49277,40.99277,4.943700521525098,0.24027573613886422,,,0.0014822495112667422,,,
106,OMN,2531.02489,2019,1990.0,30462.2010842738,33814.1116228719,0.003606197521739407,2387.0,2779.0,3030.0,Oman,high,-144.02489000000014,247.97510999999986,498.97510999999986,920.841287884141,0.6361784937309957,,0.0005422151759080229,0.0009796680604379215,0.009006599344944188,0.008873662044536879,0.008795920045320038
107,PAK,1970.44826,2019,1990.0,3061.53338764049,5157.546571801,0.01814700534083724,2514.0,2754.5,2905.5,Pakistan,lower middle,543.5517400000001,784.0517400000001,935.0517400000001,1844.033558432288,0.06415530117381107,0.01351767608018517,0.015658605877629794,0.016665920903067066,0.03265897281904895,0.03257673566495867,0.032527877826197704
108,PAN,1798.71137,2019,1990.0,11211.8311737749,32788.3325108816,0.03769671218445403,1953.0,2328.0,2596.0,Panama,high,154.28863,529.28863,797.28863,731.081558047312,0.5935526009115559,0.0005861950252641357,0.0016078893236213254,0.002117049588099107,0.009555816931010375,0.009411745980679731,0.009317665202188463
109,PNG,752.5047,2019,1990.0,2907.40181039141,3947.93392384711,0.010605239407552425,1514.0,1875.0,2157.0,Papua New Guinea,lower middle,761.4953,1122.4953,1404.4953,719.5098290549815,0.0438467307181184,0.02510167474851621,0.026935763357384124,0.027830159692065815,0.03647741129452764,0.03632027628269552,0.03620534697402622
110,PRY,1195.36343,2019,1990.0,8818.62937058954,13609.72300919,0.015075191337133198,1263.0,1856.5,1994.0,Paraguay,upper middle,67.63656999999989,661.1365699999999,798.6365699999999,934.5973689858037,0.2181479326452177,0.0017674732789141334,0.008561463734780395,0.009297162507661882,0.020868629935437033,0.020614478384904933,0.020558018868279015
111,CHN,675.1949,2019,1990.0,1423.89634790711,15977.7638279876,0.0869465635648794,838.5,1037.0,1199.0,China,upper middle,163.30510000000004,361.80510000000004,523.8051,505.1447369647351,0.25185344710877533,0.004965828582362164,0.007872741372697112,0.009276360388546179,0.01895295528364782,0.0189287580570765,0.01887418956979814
112,PER,227.8808,2019,1990.0,5240.25762333255,12735.16827797,0.03109420621447545,662.5,909.0,977.5,Peru,upper middle,434.6192,681.1192,749.6192,187.04440409014637,0.17920068698132363,0.017130106198538497,0.018321353206847357,0.018510692002649876,0.02172325541670217,0.02181045309447538,0.021800429620685513
113,PHL,2169.04949,2019,1990.0,4232.47759456684,8731.86086888555,0.025286516885039134,2267.5,2571.5,2772.5,Philippines,lower middle,98.45051000000012,402.4505100000001,603.4505100000001,1888.908593767878,0.12915375952630836,0.0024256403595026566,0.006893052831085766,0.008693310798534748,0.02605799501094097,0.02594819006996385,0.02588063670002616
114,BOL,565.24382,2019,1990.0,4437.86683057006,8528.74880360829,0.022782149926718676,1282.0,1552.0,1733.5,Bolivia,lower middle,716.75618,986.75618,1168.2561799999999,498.9467261090883,0.11728937415169216,0.017787128448830014,0.01901896615471621,0.019579429615342203,0.026767896806944247,0.02665132580905949,0.02657236090552506
115,POL,85.16421,2019,1990.0,11259.4374539943,33159.7644200741,0.037948201747651344,159.5,257.5,294.5,Poland,high,74.33579,172.33579,209.33579,51.98914251883233,0.38954236152918775,0.011565680711293824,0.013878746045777435,0.013827696368344133,,0.006184123097490168,0.007237470094913823
116,PRT,72.60374,2019,1990.0,23556.8562074936,34945.6615139469,0.01369211120575442,265.5,401.5,485.0,Portugal,high,192.89625999999998,328.89626,412.39626,44.09500051752484,0.39266213396823857,0.015950439299504238,0.013992267482665355,0.013401099889251977,0.005796969558491627,0.008138835388602272,0.008655336925182056
117,PRI,1765.65609,2019,1990.0,21595.9785599867,34792.6467473505,0.01658075102326695,1513.5,1794.0,2052.0,Puerto Rico,high,-252.15608999999995,28.34391000000005,286.34391000000005,663.312251688353,0.6243253397730738,,0.00010616046943123791,0.0009028886457016494,0.00900150950358558,0.008881886774425807,0.008777152270265542
118,QAT,2718.7909,2019,2000.0,79400.4334133216,90840.429077198,0.007109395441585731,3243.5,3667.0,4047.5,Qatar,high,524.7091,948.2091,1328.7091,10.415656364236686,0.9961690116131268,,,,,,
119,MDA,204.79437,2019,1995.0,5617.90810461968,12776.9218268725,0.034829538708746055,351.5,530.0,565.0,Moldova,lower middle,146.70563,325.20563000000004,360.20563000000004,168.23646587900174,0.17851029850575606,0.013094630874123991,0.016781650268890447,0.01715293977451715,0.02019386729853956,0.021428607345199024,0.021522883741249554
120,MKD,200.01847,2019,1990.0,11111.2456377054,16773.081717702,0.014301914724352827,294.5,514.5,568.0,North Macedonia,upper middle,94.48152999999999,314.48153,367.98153,152.21632631664613,0.23898864781514362,0.008892439281543707,0.014114567233843411,0.014611073663992391,0.015748470173302165,0.017952157739588248,0.01810356884870412
121,COG,1622.23454,2019,1990.0,5007.31924472282,3695.06169357,-0.010424711062097303,1911.0,2632.0,2857.0,Congo Republic,lower middle,288.7654600000001,1009.7654600000001,1234.76546,1555.9525696594596,0.04085843859577809,0.01427646968796803,0.022196974843937456,0.023321671705897273,0.037152389779540274,0.03687780349096248,0.03680292122529427
122,ROU,197.04179,2019,1990.0,13376.1021638667,30000.977830377,0.02824534684567559,366.0,557.0,622.0,Romania,high,168.95821,359.95821,424.95821,116.3487849811238,0.4095222897583106,0.00743729784095426,0.00930300814901397,0.009571943347390865,0.009681530841688213,0.010795314026181835,0.010920984701800585
123,RUS,74.65316,2019,1990.0,21482.748046875,27254.57421875,0.008239663171199396,166.5,332.5,339.5,Russia,upper middle,91.84684,257.84684,264.84684,49.826940903736855,0.33255416242612024,0.01575910474660458,0.01657504298387269,0.016534035732816976,0.002796318006356824,0.01041742893330877,0.010526128311878047
124,RWA,107.14088,2019,1990.0,933.013442984018,2190.6709601992,0.029869953886457745,224.5,708.5,865.0,Rwanda,low,117.35912,601.35912,757.85912,105.05211342232847,0.01949551448216147,0.037060493903205316,0.043550028617568515,0.043699989856911925,0.03907722763782795,0.0442098313693875,0.04425928761072284
125,VCT,2066.65302,2019,1990.0,6480.04231703346,14183.2389300494,0.027379630656673593,2652.0,2936.0,3245.0,St. Vincent and the Grenadines,upper middle,585.3469799999998,869.3469799999998,1178.3469799999998,1572.7693281959139,0.2389775579279807,0.005303773969085546,0.0066561844275283555,0.007736545550676377,0.01979513067691907,0.01970343854240242,0.019611467241752667
126,SAU,2635.6751,2019,1990.0,42163.801724703,47024.5443161916,0.0037694178667166955,2572.0,3079.5,3384.5,Saudi Arabia,high,-63.67509999999993,443.82490000000007,748.8249000000001,469.35829513743596,0.8219210345245376,,0.0003051995308762656,0.0004573440414537,0.0048424560828617125,0.0046823070390493715,0.004596163181241231
127,SEN,2096.92661,2019,1990.0,2469.60318819172,3430.48388209103,0.011397002748277929,2668.0,3082.5,3277.0,Senegal,lower middle,571.07339,985.57339,1180.07339,2018.968521574248,0.037177308950145926,0.017663056724109394,0.021129047359755182,0.022206436147365727,0.03781698504692654,0.03768378398301109,0.03762627203303914
128,SRB,245.69743,2019,1995.0,7752.20257571563,18306.8118974969,0.0364526913184271,427.5,645.0,698.5,Serbia,upper middle,181.80257,399.30257,452.80257,180.2027242958097,0.2665665070415686,0.009846202862033637,0.012752040992743074,0.013111216391240799,0.016419642942988588,0.017135818515705337,0.0171886055456818
129,SLE,1975.62097,2019,1990.0,1433.118655869,1655.84325026579,0.0049937185681903085,2412.0,2919.0,3107.5,Sierra Leone,low,436.37903000000006,943.3790300000001,1131.87903,1948.2216813508223,0.013868697014882136,0.024570021134885378,0.03001484941064292,0.031184326400830242,0.04728281084551322,0.0471084013830092,0.04704958899957834
130,SVK,104.67886,2019,1992.0,11695.3492278696,32056.2997333253,0.038050604680246236,219.0,328.0,382.5,Slovakia,high,114.32114,223.32114,277.82114,63.5533198583917,0.3928734048269946,0.01068611848554557,0.012157176631866218,0.012295243443228632,0.004931354156784362,0.008321571499740665,0.009036022810057887
131,SVN,126.40098,2019,1995.0,21480.327975747,39034.2332483558,0.025199843063612892,233.0,440.0,440.0,Slovenia,high,106.59902,313.59902,313.59902,68.03055055314853,0.4617877918893625,0.0076331680154715364,0.009376809501715044,0.009376809501715044,0.0031867936968998922,0.007044433624789237,0.007044433624789237
132,SLB,2056.46669,2019,1990.0,2192.10302486372,2616.9084045149,0.006126700694552678,1990.5,2358.5,2582.5,Solomon Islands,lower middle,-65.9666900000002,302.0333099999998,526.0333099999998,2003.4368530566667,0.025786868905391058,,0.016422026593819528,0.02027624481639423,0.04154624480649516,0.041401721425562865,0.0413207960849582
133,SOM,2137.44384,2019,2013.0,889.16667704912,1138.28593747493,0.042024744340001696,2714.5,3140.5,3389.5,Somalia,low,577.0561600000001,1003.0561600000001,1252.05616,2119.6051583124718,0.008345801350985727,0.030550317152138406,0.03448067171199609,0.03592321763222084,0.05203226561062757,0.051895472946511756,0.05182248423859859
134,ZAF,323.5903,2019,1990.0,10391.9641372069,13852.20596866,0.009960021249443063,468.0,719.5,860.5,South Africa,upper middle,144.4097,395.9097,536.9096999999999,258.200287636295,0.20207655286238502,0.00920603845848822,0.013741675605340786,0.014836178698293567,0.02016471935872577,0.020710835375161718,0.02075173268545627
135,ESP,336.74764,2019,1990.0,27543.221532287,40782.2350436035,0.013626142735464919,469.5,709.5,761.0,Spain,high,132.75236,372.75236,424.25236,148.1808443223516,0.5599647132720764,0.0027712439657510135,0.004538748938053727,0.004721765986217541,0.006662633339858504,0.007187606603236363,0.007215035876354747
136,LKA,2025.37661,2019,1990.0,4040.02841677856,13639.0218853482,0.04284712575471916,2326.0,2709.5,2853.0,Sri Lanka,lower middle,300.62339,684.12339,827.62339,1564.9520938636222,0.22732785293515256,0.003590965629374665,0.006176343501033799,0.006859311536779433,0.020402661719615134,0.020268679837609938,0.020222174033923457
137,PSE,996.86209,2019,1994.0,3951.20549285021,6245.44869712345,0.01848200743902151,987.5,1355.5,1558.0,Palestine,lower middle,-9.362089999999966,358.63791000000003,561.13791,916.3970643203232,0.0807183124795896,,0.013745736705875533,0.016298475987894134,0.030826210752134875,0.030694167546399642,0.030605599418574103
138,SDN,2853.34212,2019,1990.0,2756.53002929688,4133.13037109375,0.014065673524947364,3354.0,3967.5,4381.0,Sudan,low,500.6578800000002,1114.1578800000002,1527.6578800000002,2715.989755434862,0.04813736270964153,0.012754914403391604,0.017624131132721876,0.019457048704652147,0.03522012408865782,0.03505976233861019,0.03496397109705596
139,SUR,2078.00177,2019,1990.0,13633.7507927564,18449.1992080755,0.010484671660433653,2520.0,2882.5,3182.5,Suriname,upper middle,441.99823000000015,804.4982300000001,1104.4982300000001,1395.6831287831112,0.3283532531432294,0.003126214003757566,0.004636668891881968,0.0055283081777064425,0.016534853031200614,0.016415088439129644,0.016324682915209943
140,SWZ,380.05493,2019,1990.0,4909.26630206767,8501.26632860999,0.019114547587192776,743.0,1075.5,1285.0,Eswatini,lower middle,362.94507,695.44507,904.94507,336.5093024523144,0.11457719426948532,0.017278400661354665,0.020079164982863107,0.02092995049009061,0.026895008181109015,0.02688578538499642,0.026807568040764673
141,SWE,8.82489,2019,1990.0,34156.8202971425,52850.5691792533,0.015165788857880225,28.0,52.0,79.0,Sweden,high,19.17511,43.175110000000004,70.17511,6.328314542749461,0.28290159506243573,0.0020176406199330366,0.004365448852444498,0.006262727519441791,,,
142,CHE,47.62938,2019,1990.0,56232.0260800298,69923.9312089954,0.007542839468984486,92.5,225.5,271.0,Switzerland,high,44.87062,177.87062,223.37062,25.87526972224821,0.4567372129923125,0.003585784094583433,0.009409080447646323,0.011051729781990982,,,
143,TJK,500.8997,2019,1990.0,3990.8690350085,3575.28195629146,-0.0037847153088489405,545.5,874.0,1028.0,Tajikistan,low,44.600300000000004,373.1003,527.1003000000001,481.8050919156952,0.03812062192152399,0.010763601727664884,0.025182970506043345,0.027175755162148096,0.037661520192558307,0.03796341046612861,0.03793960147940778
144,THA,2593.46785,2019,1990.0,7273.05910474223,17997.1330707129,0.031735775601262395,2834.5,3343.0,3632.5,Thailand,upper middle,241.03215,749.53215,1039.03215,1749.7428900252141,0.32532694013337615,0.0016176589210743497,0.003839631072916294,0.004700767061384115,0.01674161237166727,0.016590518635690277,0.016513049713513306
145,TLS,1302.78435,2019,2000.0,2314.81009900916,3737.79654389172,0.025540100685612632,1764.5,2165.0,2433.0,Timor-Leste,lower middle,461.7156500000001,862.2156500000001,1130.21565,1248.991951502191,0.04129033212427591,0.018815276952129922,0.022668442786161647,0.024160477756045573,0.03706750508577472,0.03690215213097359,0.03680093521457661
146,TGO,2388.11143,2019,1990.0,1740.3102860814,2073.12978101301,0.006052588657428082,2657.5,3131.0,3374.0,Togo,low,269.3885700000001,742.8885700000001,985.8885700000001,2343.0955243899484,0.018850002158421697,0.016977830489688372,0.024230082054354396,0.0261435984184355,0.04429362872859799,0.04414128434617148,0.04407034899891604
147,TTO,2046.20638,2019,1990.0,9766.81788994698,25306.6179563327,0.03337503694677468,2242.5,2552.0,2837.0,Trinidad and Tobago,high,196.29361999999992,505.7936199999999,790.7936199999999,1090.9527135837955,0.46684130972957116,0.0010109454783979732,0.002174730251500945,0.002953154190320051,0.012676278676367003,0.012565244258461172,0.012471292720964033
148,TUN,828.95455,2019,1990.0,5660.28903741381,11113.8028778222,0.023538725146843742,1132.5,1383.0,1492.5,Tunisia,lower middle,303.54544999999996,554.04545,663.54545,691.150314524261,0.1662385898910127,0.008848823102124648,0.011612307289152524,0.012407926420322957,0.02347520831390515,0.023374778278671737,0.02332723917394297
149,TUR,390.58125,2019,1990.0,12535.9196393844,28150.0589486703,0.028287579263843288,463.0,686.0,761.5,Türkiye,upper middle,72.41874999999999,295.41875,370.91875,224.54521516221374,0.4250998603690942,0.002434499688085179,0.005873918004323686,0.006460780202149241,0.011247450160846162,0.01178942764085189,0.011835324542928793
150,TKM,1048.39873,2019,1990.0,7137.60372013329,14992.6039650936,0.02592270789978235,1137.0,1500.5,1665.5,Turkmenistan,upper middle,88.60127000000011,452.1012700000001,617.1012700000001,794.16696509708,0.2424953003357032,0.002243178090251652,0.00700412416595686,0.008166915755206894,0.01969792916125246,0.01954860681526327,0.019476951360992034
151,UGA,722.4046,2019,1990.0,901.660809496259,2250.01492164686,0.03203531548922833,1129.0,1740.0,1977.0,Uganda,low,406.59540000000004,1017.5954,1254.5954000000002,707.4336611120199,0.020723759079025905,0.028436666711371128,0.03368361344768234,0.034594113768166235,0.04385881982227913,0.04359701746081357,0.04349602287641363
152,UKR,156.75803,2019,1990.0,16428.48046875,12804.955078125,-0.008555749160214954,265.0,435.0,470.5,Ukraine,lower middle,108.24197000000001,278.24197000000004,313.74197000000004,129.23259110979146,0.1755918908282309,0.013511510121683612,0.018079058555524163,0.0184946550646099,0.018324949491238085,0.020965606726099928,0.02116770432126991
153,ARE,2867.19689,2019,1990.0,105893.626059104,71782.1538362575,-0.013317396207980003,2970.0,3421.0,3745.0,United Arab Emirates,high,102.80310999999983,553.8031099999998,877.8031099999998,72.1673765269787,0.9748299892558203,,,,,,
154,GBR,8.70608,2019,1990.0,31308.1408749408,47088.2055266782,0.014173449069041721,30.0,53.0,105.5,United Kingdom,high,21.29392,44.29392,96.79392,6.231118008652325,0.28427972076384267,0.003675938976298365,0.005880257682607581,0.009172914793213138,,,
155,TZA,977.40549,2019,1990.0,1338.01904296875,2577.78955078125,0.02286938013999773,998.5,1616.0,1886.0,Tanzania,lower middle,21.094510000000014,638.59451,908.59451,952.9932360045776,0.024976587757269852,0.005575546443697066,0.027372601379149986,0.029422957875849587,0.04214717148715108,0.04190087919225083,0.04178359657986275
156,USA,546.2803,2019,1990.0,40451.498404837,62470.9299128669,0.015098980577769261,631.5,892.5,1004.0,United States,high,85.21969999999999,346.2197,457.7197,118.82749924395755,0.7824788863080775,0.00037112628776214684,0.0008623790662969366,0.000940331619777357,0.001821596883704979,0.001945204081827523,0.0019285987925163894
157,URY,247.33634,2019,1990.0,11112.7364045813,23552.842731429,0.02624025341470504,290.0,396.0,484.0,Uruguay,high,42.66365999999999,148.66366,236.66366,162.8791943323258,0.3414667883727648,0.0032105886300624054,0.0072285481110834215,0.00886076718740747,0.011392646066117118,0.013012826722947901,0.013576078743743558
158,UZB,692.16595,2019,1990.0,3638.87684030839,7403.74278036323,0.02479589739405985,751.5,1124.0,1245.5,Uzbekistan,lower middle,59.33405000000005,431.83405000000005,553.33405,623.6072625225551,0.09904949452865297,0.005327878270819042,0.015537340986028214,0.016836491072895976,0.02865296218389579,0.028623647140127773,0.02857754167299742
159,VUT,1598.98008,2019,1990.0,2774.13834955161,3070.40405038143,0.003505058440042008,1361.5,1648.0,1907.5,Vanuatu,lower middle,-237.48008000000004,49.019919999999956,308.51991999999996,1548.0489973216108,0.03185223087856681,,0.00594972626355772,0.016739804700959926,0.03976631933179009,0.03963973935614007,0.03952778521000333
160,VNM,2023.15905,2019,1990.0,2099.39464903207,10252.0046223512,0.056206371496060115,2334.5,2795.5,2992.5,Vietnam,lower middle,311.34095,772.34095,969.34095,1702.671695923336,0.15840937175782788,0.005174149757910085,0.008844570351350445,0.009838741185197897,0.02400198550222754,0.023842478370308173,0.023780383261953197
161,WSM,2010.88945,2019,1990.0,3655.95187219683,6346.25634091549,0.01919952300593586,2603.5,2986.0,3126.0,Samoa,upper middle,592.6105500000001,975.1105500000001,1115.11055,1840.7859402560453,0.0845911791640036,0.01186178568122398,0.01455892990309815,0.015264782347107708,0.02998700395420717,0.029862266950035243,0.02981980342532986
162,ZMB,723.80754,2019,1990.0,2290.03922595464,3372.3589795823,0.013435788993992226,910.5,1455.5,1733.5,Zambia,lower middle,186.69245999999998,731.69246,1009.69246,698.0707497794865,0.03555750499713439,0.018296763082133127,0.02705068760456153,0.028630233703131447,0.038710732625938826,0.03852168156362068,0.038399038850978284
163,ZWE,710.31939,2019,1990.0,2704.75729926729,2203.39680951757,-0.007044450415645831,756.5,1175.0,1351.5,Zimbabwe,lower middle,46.18061,464.68061,641.18061,696.0093372780435,0.02014594128136704,0.012951903560531441,0.02969875434758884,0.03166097192805317,0.04416242292869654,0.04411165088684221,0.04403871314191199
